x,station_0,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,station_12,station_13,station_14,station_15,station_16,station_17,station_18,station_19,station_20,station_21,station_22,station_23,station_24,station_25,station_26,station_27,station_28,station_29,station_30,station_31,station_32,station_33,station_34,station_35,station_36,station_37,station_38,station_39,station_40,station_41,station_42,station_43,station_44,station_45,station_46,station_47,station_48,station_49,station_50,station_51,station_52,station_53,station_54,station_55,station_56
63.0,48.61904543185113,50.57024026803033,45.583136164000415,52.854373446816474,51.688422915283205,46.31265165068499,55.06235638482742,56.19465316358892,50.00884980557219,47.98901589158141,54.72491262415783,51.91157168112674,54.57150595182222,47.63409763569732,56.653629389722994,47.42953863079305,54.54279563362279,51.654873172682315,50.18275957087012,50.01449227274855,54.940473487079466,46.761491387022495,55.23529907736864,54.65324776561698,46.766969907328345,58.30474700128693,58.893847826278346,51.85290498960345,47.633470959748585,56.68935878234604,52.358075057339526,55.400417758005375,49.270403958917576,59.74324068912932,48.56105002129682,56.84538722435417,52.72087230450728,51.439673077255826,44.55020693771819,43.73690733329702,37.98547600676846,46.384287281341095,46.726865897155164,42.64540497950376,49.539987132427896,52.327475405562694,45.82848820785675,42.42779585996208,51.874359746478696,47.773916190197426,47.538470866990444,42.76424949673557,53.02723203833691,44.13966631289343,54.22898912696454,47.820742241994694,44.700136512278206
64.0,48.67842571602946,50.7028203184616,45.78449865558558,52.93226621765675,51.803668233220264,46.287244463479496,55.18785396613155,56.235182372007195,50.05200976706299,48.16977081727705,54.776463226090605,51.93118367392111,54.67705961837517,47.70519650287834,56.643773992680494,47.42198179171903,54.56402775879727,51.706019883185135,50.189207032422445,50.213470427344156,55.047287336385075,47.06677138719557,55.37730346669491,54.801412422977045,46.79305149235414,58.45204439077489,58.91899585246589,51.913422176560175,47.92298689511734,56.820297271260756,52.42818306756732,55.24021397873593,49.409371083374175,59.722242366014946,48.65972405555832,56.86033339405967,52.80238616691247,51.529796933841205,44.71325696267176,43.838030943504094,38.181726043243586,46.48517165193984,46.86149227202981,42.70409068894244,49.66307150365802,52.36338775594095,45.91200248098968,42.626875140717175,51.96900224147494,47.84223068849718,47.608326176811694,42.887345981099664,53.03930856936402,44.23136166179003,54.240763230463465,47.89497374323894,44.809365581550516
65.0,48.74213213164164,50.841335985362086,45.98662710178363,53.01446648356533,51.924052534852514,46.26371114090792,55.31673993692973,56.27927897330285,50.09600244142225,48.354571745274704,54.832438477961276,51.9502923152833,54.78809089940755,47.781947090985504,56.637450290012815,47.417274076963444,54.58808091471869,51.75735723770708,50.19774861434839,50.41323094290289,55.15260391397062,47.374015630897226,55.516336611760806,54.94760958680443,46.82238621367674,58.60181245560499,58.94659097964238,51.974936408106785,48.21839846127773,56.95427675706875,52.49839374947008,55.07909948152776,49.54963053288228,59.7022293610722,48.75890361879463,56.87702260810958,52.88367989301173,51.61868317749029,44.88987939443958,43.95383845237847,38.393303895426826,46.598519771207954,47.00921980795607,42.772519758227766,49.800307228609284,52.406400551737796,46.00058018676868,42.84096157662531,52.068863474754174,47.91804819297938,47.682459591985186,43.023048921159315,53.05588715907644,44.33340430781372,54.2553764365281,47.97778686670789,44.93055692674254
66.0,48.8102714219244,50.98582698947097,46.18971312383676,53.10125190941559,52.049712091130196,46.2422687500484,55.44895409552541,56.327041118970854,50.14086024555882,48.54349800255097,54.89298231639686,51.96906609913393,54.90433527663922,47.86449896076132,56.63482755965195,47.415726918801475,54.61502006632026,51.80900413753841,50.20875206476088,50.61338566407287,55.25637623933524,47.682817359745535,55.652359890551075,55.09171403641321,46.854870128455225,58.75378258541542,58.97665830001113,52.03742656426726,48.51923386973938,57.091032090285346,52.568631764068165,54.91752551985442,49.690876171566416,59.68330194022821,48.858453623208376,56.89545603852357,52.96463661479539,51.706302075223675,45.07978942596621,44.08433547204463,38.62029063667527,46.72436556107394,47.169887263960554,42.850570870259475,49.9516015538246,52.4565980147314,46.094041350007934,43.06987237757644,52.173814816960935,48.00127037479833,47.76068763272679,43.17121602951017,53.077064802711284,44.44561935261074,54.27291039684475,48.06909389492604,45.06353800314022
67.0,48.882935952783356,51.1363154086677,46.393951556051306,53.19288633191088,52.18076748121981,46.223129337314056,55.58442695236017,56.37855387278385,50.18661612148796,48.7366219422448,54.95822116267072,51.987676855062816,55.025500403277405,47.952986534547854,56.6360588504535,47.41764725702935,54.644900033922376,51.86108070361309,50.22258120688162,50.81355407404311,55.35856256058427,47.99276630555651,55.78535008781493,55.23361146566559,46.890391083850844,58.90767629127895,59.00921179741074,52.10087207590492,48.825005086329526,57.230286430718614,52.6388250210384,54.755939344069645,49.832800892282464,59.66555446310804,48.95824585273312,56.915628423014184,53.04514362414312,51.79263541569053,45.28265269100656,44.22948126300535,38.862717377303404,46.862702850903254,47.34329177163289,42.9380965604066,50.116806323169286,52.5140405998104,46.192195660198394,43.31337223278772,52.283714602288846,48.09177800529146,47.84282094262374,43.33166676386878,53.1029275040617,44.56779852571453,54.29344274509439,48.16878161554685,45.20809571136986
68.0,48.96020340548646,51.29280568576486,46.59953921757491,53.28961860101065,52.317323017664286,46.20649906531388,55.723079884874956,56.43388870121681,50.23330336242284,48.93400838796716,55.02826315188152,52.006298990411686,55.15126722636288,48.04752856915509,56.64128029979157,47.42333627189801,54.677765139681156,51.91370771675097,50.23959433429658,51.01336525727109,55.45912708886049,48.30345054194078,55.915299887111956,55.37319941836472,46.92882966804672,59.06320676995333,59.04425460053415,52.16525339644982,49.13521010354455,57.37175261080235,52.70890531935429,54.594783015798,49.97509851802159,59.64907529212288,49.05815993232777,56.937528189185315,53.12509326098646,51.87767700319239,45.49808637915387,44.38918881718675,39.12056485845854,47.013485253686554,47.529189770425354,43.034923724759295,50.29571817626683,52.57876434411559,46.29484327742791,43.571174172391515,52.39840846445009,48.18943138773063,47.92866508400305,43.5041830841747,53.13354954127013,44.69970105112384,54.317046575364785,48.276711742497376,45.36397720604439
69.0,49.04213654563141,51.455284720447814,46.80667368856824,53.39168148849258,52.45946624791764,46.19257738282324,55.864825346732275,56.493103033922935,50.28095544008961,49.13571411606013,55.103197452763816,52.02510872796874,55.2812912430524,48.14822769848546,56.65061053965369,47.433088137199796,54.71364890774654,51.96700606224866,50.260142627718665,51.21245980549514,55.558040719174784,48.61445834865924,56.04221829071771,55.51038817446586,46.97006018490378,59.2200805139068,59.08177928716491,52.230552454061296,49.44933527406217,57.51513454579716,52.77880896372463,54.434492250971736,50.11746569953089,59.6339467280788,49.158084245326386,56.961137608006254,53.204383773836,51.9614330851404,45.72566057267803,44.563325141653024,39.39376326956785,47.176626214260104,47.727298112976264,43.14085422239121,50.48807901255207,52.65078033075956,46.40177566839664,43.84294066505447,52.51772972626549,48.294070869464726,48.018021340430515,43.688510367742616,53.168992783890616,44.84105465059872,54.34378993689983,48.3927214391787,45.53089087495185
70.0,49.12878306895108,51.623722044303015,47.01555209672763,53.49929066803627,52.60726753418734,46.181556231300775,56.00956713067756,56.55623989651819,50.32960583384222,49.341787378443485,55.18309368156206,52.04428334240067,55.41520388529825,48.25517004767129,56.664150193867435,47.44718879860855,54.752573819702555,52.021096181025335,50.284568600034724,51.410491657264714,55.65528173263744,48.925380079613014,56.166130963800256,55.645101581468744,47.0139516465897,59.37799895867627,59.121768237075045,52.29675308076942,49.76685769395643,57.66012868370709,52.84847735283252,54.27549529477612,50.25960379890466,59.62024497165573,49.257916793223636,56.986432975494566,53.28292014739766,52.04392270946342,45.96489979997819,44.75171174183805,39.682192290194955,47.35199922943617,47.93729533504707,43.25566556928585,50.69357671996037,52.730074270587714,46.51277646859704,44.12828494691504,52.64149984178211,48.40551743216876,48.11068752260429,43.884358478313445,53.20930606528248,44.991556679068886,54.373735347899675,48.51662394134135,45.70850748446691
71.0,49.22017552413417,51.79807007748093,47.22636992002142,53.612643770891495,52.760779713148075,46.173619291193155,56.15720068402865,56.62332761757345,50.37928786213524,49.55226746847971,55.26800141294358,52.064000398536244,55.55261402676461,48.36842492014938,56.68198146863698,47.465914782268776,54.7945511265904,52.07609752948221,50.31320457629195,51.60712986157829,55.750836475165194,49.23581002533094,56.28708049965255,55.777277825616885,47.06036877846884,59.53666015894179,59.16419403102047,52.36384141530257,50.0872476239506,57.80642548759643,52.917857535540385,54.11821183162762,50.401220748982475,59.60804011000978,49.35756599259987,57.01338482142386,53.36061489218565,52.12517800885862,46.21528479943868,44.95412530222931,39.985681356106674,47.53943823914704,48.15882308394558,43.379111721207046,50.91184616599661,52.81660620487874,46.627622366640864,44.42677257604512,52.76952888958972,48.523573357583615,48.20645877393136,44.0914029841631,53.25452461413641,45.1508753869646,54.4069393310047,48.64820927682296,45.89646148612061
72.0,49.31633131245343,51.97826446515099,47.439319811382326,53.73191952085363,52.92003783671639,46.16894127106152,56.30761347549867,56.694379611343805,50.43003451689423,49.767184332070904,55.35794979045606,52.08443699459068,55.69310960522637,48.488044558759576,56.704167838102805,47.48953203850361,54.83958071853627,52.13212805017785,50.34637121512654,51.80206025662248,55.844700007842015,49.545348260848655,56.40512660315764,55.90687013782253,47.10917303052039,59.69576048457125,59.20901989307267,52.43180627649233,50.40997093689345,57.95371094286334,52.986902731413096,53.96305193316429,50.54203287852607,59.59739612766093,49.45695140424334,57.04195814376359,53.43738879125106,52.205244409167356,46.476254486488386,45.170298561536335,40.30401014831327,47.738738186937795,48.39148769861661,43.510923942432,51.142470447660706,52.91031033130073,46.746084006648445,44.73792320558685,52.901616115774125,48.64802296581391,48.30512837211731,44.30928651975945,53.30466954865363,45.31865130371908,54.44345197300069,48.78724507891682,46.094352478542596
73.0,49.41725276361074,52.16422449152798,47.65459045094901,53.85727695191226,53.085058994695935,46.167687242341444,56.460685411777824,56.76939423738839,50.48187830130164,49.9865582259704,55.452947238552014,52.1057690133812,55.83625935313457,48.61406398161203,56.7307538261675,47.51829482536419,54.887651052722205,52.18930365535658,50.38437607795764,51.99498705505386,55.93687672423968,49.853602469947994,56.52034619007428,56.03384742955597,47.160223589562335,59.85499632780165,59.25620017334654,52.50063950434826,50.73449157955064,58.1016680819376,53.05557281211612,53.81041504707187,50.68176669332997,59.58837094074333,49.556004389906256,57.07211266745318,53.51317159938187,52.28418075956786,46.74720811570658,45.39992137848593,40.63690930281449,47.94965574738016,48.634861933925045,43.65081175691585,51.3849823954525,53.01109495484399,46.867926904567035,45.061212567690156,53.03755052471964,48.778633422945525,48.40648852315832,44.53762028481471,53.359747436599065,45.49449873615751,54.48331651117509,48.933477489735466,46.30174681829361
74.0,49.52292728682931,52.355853568883404,47.87236543127449,53.98885471157038,53.25584221972082,46.170012022315674,56.61628930202797,56.848354737851494,50.5348510714937,50.21039942505302,55.552981277710096,52.128170384533796,55.98161462850405,48.74650089312306,56.76176488535203,47.55244463657616,54.93873914015028,52.24773772529405,50.42751225206049,52.18563432775475,56.02738093015959,50.16018973684408,56.63283340015649,56.15819485428412,47.21337838659703,60.0140658126799,59.30568086801915,52.570336266114154,51.06027403676747,58.24997851881497,53.12383474047093,53.660689029407266,50.820160603656475,59.581016453617984,49.65466869253629,57.10380312601853,53.5879026903919,52.362059382699265,47.02750762889476,45.642641983514366,40.98406133776425,48.17191021722977,48.888486821033275,43.7984639781225,51.638866325444624,53.11884256484575,46.99291237425637,45.396074659387786,53.177111515751584,48.91515561445606,48.51033114420078,44.77598567396623,53.419749924131864,45.67800737498349,54.52656894863415,49.08663214954652,46.518179372440954
