x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
31.0,52.81851261330846,46.088135256680815,50.880411371908814,48.54817867783519,47.002647984891716,55.351749045888404
32.0,52.86089569843057,45.93163352967686,50.956974159835866,48.557808469619154,46.8244881837254,55.28919237140208
33.0,52.886436152607054,45.78580542123381,51.016878583339164,48.568102582769896,46.65931345974556,55.21191009778112
34.0,52.89563591033912,45.65152959535453,51.06022776706348,48.579296224213834,46.508109958036925,55.12117185188151
35.0,52.889208122642025,45.5295995859778,51.08734444000187,48.591550113400665,46.37175092255746,55.0184186231268
36.0,52.868071034676845,45.42071703207843,51.098770820115284,48.60495128311929,46.250988958855686,54.905247925338806
37.0,52.83333902017703,45.32548581525047,51.09526545368188,48.61951544044361,46.14644952323113,54.78339694517096
38.0,52.78631086407737,45.244407166882105,51.07779701385935,48.63519082252342,46.05862571674987,54.65472387645928
39.0,52.72845542387159,45.17787580184485,51.04753510604404,48.651863457922566,45.98787444839949,54.521187664127226
40.0,52.661394837762266,45.126177124644634,51.005838170370154,48.66936372177617,45.9344140166088,54.384826402687246
41.0,52.58688548308795,45.08948554234389,50.95423861350129,48.687474052525005,45.89832314254648,54.24773465257655
42.0,52.5067969213108,45.06786390639522,50.89442534212753,48.70593767968895,45.87954147223069,54.11203995230273
43.0,52.42308909555027,45.06126409297026,50.828223908715735,48.72446819633097,45.87787154772977,53.979878815454825
44.0,52.337788072825646,45.06952871857355,50.75757451551562,48.7427597967665,45.892982230811135,53.853372508905906
45.0,52.25296064544054,45.092393974853,50.68450815508576,48.76049798987876,45.924413545512756,53.734602911897206
46.0,52.17068812397685,45.129493553712656,50.611121194195434,48.77737059124757,45.971582889474504,53.6255887551059
47.0,52.09303966789632,45.18036362125969,50.53954873246076,48.79307879329005,46.03379254768723,53.52826253426795
48.0,52.02204550856544,45.24444878692973,50.47193708711453,48.80734811178538,46.11023842679805,53.44444838451824
49.0,51.95967042348428,45.321109002488505,50.41041577058596,48.819939009522784,46.20001991344996,53.37584118943826
50.0,51.90778781953669,45.40962731465009,50.357069337836755,48.83065700331578,46.302150746522486,53.32398718303376
51.0,51.86815477718234,45.5092183849235,50.31390948549197,48.83936206917823,46.41557078075419,53.29026628371999
52.0,51.842388396746486,45.61903768113214,50.28284778462098,48.8459771719127,46.539158508232525,53.27587637712907
53.0,51.83194377245891,45.73819123696526,50.265669423537894,48.85049575954045,46.6717441947788,53.28181973948118
54.0,51.83809389985185,45.86574586902399,50.264008326253276,48.8529880796763,46.81212348046397,53.30889176571661
55.0,51.86191179780729,46.00073973521202,50.27932399634121,48.853606193863584,46.959071287475766,53.35767213694933
56.0,51.9042550982701,46.14219311407021,50.312880415183955,48.85258758673648,47.11135587440557,53.42851853047155
57.0,51.96575332479326,46.28911928182586,50.365727298086036,48.85025728934967,47.267752873796994,53.52156294294426
58.0,52.046798046084774,46.44053536256782,50.43868398194188,48.84702845976093,47.42705914954153,53.636710663986264
59.0,52.147536053053614,46.59547302709114,50.532326184388765,48.843401388605756,47.58810631243148,53.77364190357819
60.0,52.26786566801943,46.752988917587814,50.646975837131755,48.839960922588986,47.74977373587901,53.93181604298243
61.0,52.40743625329686,46.912174678482245,50.78269415588754,48.83737232415025,47.91100091944714,54.11047844569598
62.0,52.56565094385873,47.072166478288395,50.93927806670535,48.83637561065218,48.0707990553552,54.30866973274507
63.0,52.74167258580271,47.23215391335305,51.11626006386399,48.83777844091164,48.22826166243126,54.525237395825535
64.0,52.9344328194833,47.39138819167621,51.31291152872169,48.84244764037233,48.382574162982884,54.758849592799265
65.0,53.14264420401278,47.549189503581985,51.52824949243954,48.85129947834451,48.533022290613836,55.008010943254725
66.0,53.36481523895938,47.704953495750004,51.761046779043305,48.86528883118155,48.67899923097979,55.27108011757837
67.0,53.599268100042174,47.8581567758886,52.009845419476996,48.8853973837099,48.82001141267925,55.54628899157519
68.0,53.844158868973494,48.00836138701258,52.27297318276239,48.91262103740262,48.955682881736756,55.83176312039579
69.0,54.0975000038398,48.15521820273016,52.54856302773275,48.94795670743834,49.08575821024795,56.12554327059754
70.0,54.35718476600124,48.298469208000235,52.83457523864356,48.99238870171348,49.21010390751574,56.425607737774726
71.0,54.6210132928505,48.43794864332501,53.12882197084314,49.04687488290579,49.32870832018759,56.7298951694641
72.0,54.88671998326848,48.57358300413173,53.42899389912142,49.11233281970227,49.44168002628412,57.03632760905092
73.0,55.15200184455819,48.70538990099532,53.73268863182597,49.18962613522265,49.54924474635611,57.342833476193604
74.0,55.41454743627716,48.833475800189774,54.03744052874711,49.279551259463716,49.65174081309041,57.64737020282894
75.0,55.672066037907065,48.95803267765577,54.340751540488135,49.3828247882699,49.74961325828106,57.947946251039525
76.0,55.92231666381351,49.07933363266454,54.6401226718415,49.50007164396747,49.84340659296312,58.24264224983473
77.0,56.1631365505065,49.197727520077116,54.93308566180388,49.63181422248663,49.933756372464394,58.52963100204389
78.0,56.39246874779155,49.31363267198521,55.21723446843201,49.778462698690284,50.02137965296016,58.807196129824746
79.0,56.60838845691182,49.4275297905238,55.490256147836064,49.94030664592122,50.10706445962968,59.073749147491384
80.0,56.809127775063494,49.539954103628205,55.749960723225925,50.11750810770111,50.19165839854096,59.32784477316551
81.0,56.9930985264973,49.651486884342674,55.99430965198543,50.31009623933038,50.27605655477648,59.56819431581811
82.0,57.158912885509174,49.76274644186109,56.22144251609602,50.51796361514514,50.36118882792757,59.79367700123392
83.0,57.30540152563153,49.87437869869958,56.429701583635676,50.74086427370741,50.44800686281642,60.0033491289144
84.0,57.431629061859645,49.98704747318379,56.617653916243334,50.97841354858413,50.53747073806981,60.19645098152957
85.0,57.53690658834581,50.101424589723564,56.78411072899863,51.23008970696987,50.6305355779029,60.37241143882189
86.0,57.62080115217207,50.21817994110015,56.928143744698396,51.49523739260184,50.72813825314435,60.5308502784318
