x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
171.0,69.71175887326496,63.724244532530086,69.06821151430727,69.78798930246514,65.40477810004407,71.77963966802467
172.0,69.81135750704219,63.85072560538082,69.15638244092459,69.90267683737926,65.54062890923245,71.8920070620511
173.0,69.90791697594162,63.97508224831704,69.24126215680857,70.01400860234968,65.67426108727425,72.00162296067693
174.0,70.00140850988424,64.0972774090384,69.32282537188506,70.12195142586343,65.80563481820562,72.10845470363488
175.0,70.09180425288817,64.21727467926237,69.40104778423759,70.22647314614917,65.93471095897144,72.21247046020218
176.0,70.17907727136834,64.33503830557208,69.47590608734842,70.32754262075986,66.06145105108793,72.31363923868467
177.0,70.26320156216153,64.45053320006922,69.54737797704252,70.42512973585167,66.18581733210158,72.41193089565074
178.0,70.34415206027391,64.56372495082836,69.6154421581332,70.51920541515639,66.30777274684033,72.50731614491258
179.0,70.42190464634929,64.67457983215026,69.68007835076722,70.60974162864501,66.42728095845446,72.59976656625226
180.0,70.49643615385547,64.78306481461036,69.74126729646694,70.69671140087898,66.54430635924304,72.68925461388933
181.0,70.5677243759868,64.88914757490002,69.79899076386862,70.78008881904785,66.65881408126342,72.77575362468838
182.0,70.63574807228079,64.99279650545735,69.85323155415442,70.85984904068991,66.77077000672017,72.8592378261032
183.0,70.70048697494663,65.09398072388463,69.90397350617681,70.93596830109412,66.88014077813052,72.93968234385582
184.0,70.76192179490407,65.19267008214989,69.95120150127386,71.00842392038085,66.98689380826333,73.01706320934787
185.0,70.82003422753064,65.2888351755695,69.99490146777381,71.07719431025932,67.0909972898485,73.09135736680203
186.0,70.87480695811557,65.38244735156943,70.03506038518786,71.14225898045994,67.19242020505398,73.16254268013157
187.0,70.92622366701872,65.47347871822224,70.07166628808947,71.20359854483942,67.29113233472764,73.23059793953583
188.0,70.97426903453302,65.56190215255764,70.10470826967972,71.26119472715689,67.38710426740103,73.2955028678197
189.0,71.01892874544912,65.64769130864373,70.13417648503675,71.31503036651935,67.48030740805278,73.35723812643533
190.0,71.0601894933204,65.73082062543686,70.16006215404933,71.36508942249478,67.57071398662829,73.41578532124396
191.0,71.09803898442789,65.81126533439765,70.18235756403261,71.41135697989137,67.65829706631405,73.4711270079966
192.0,71.13246594144316,65.88900146687075,70.20105607202653,71.45381925320167,67.74303055156345,73.52324669753152
193.0,71.16346010678829,65.96400586122637,70.21615210677473,71.49246359070992,67.82488919587207,73.57212886068723
194.0,71.19101224569228,66.03625616976132,70.22764117038466,71.52727847826161,67.90384860929976,73.61775893292943
195.0,71.21511414894246,66.10573086535757,70.23551983966782,71.5582535426942,67.97988526573783,73.6601233186906
196.0,71.23575863533054,66.17240924789631,70.23978576715955,71.58537955492783,68.05297650991865,73.69920939542072
197.0,71.2529395537922,66.23627145042555,70.24043768181859,71.60864843271511,68.12310056416577,73.73500551734827
198.0,71.26665178523983,66.29729844507953,70.23747538940574,71.62805324304928,68.19023653488274,73.76750101895
199.0,71.27689124408776,66.35547204874817,70.23089977254168,71.64358820422987,68.25436441877832,73.79668621812893
200.0,71.2836548794696,66.41077492849458,70.22071279044405,71.65524868758538,68.31546510882642,73.82255241909894
201.0,71.28694067614717,66.4631906067197,70.20691747834374,71.66303121885251,68.37352039995929,73.84509191497588
202.0,71.28674765511107,66.51270346607164,70.18951794658045,71.66693347921101,68.42851299449154,73.86429799007367
203.0,71.28307587387229,66.559298754099,70.16851937937803,71.66695430597498,68.48042650727413,73.88016492190539
204.0,71.2759264264451,66.6029625876463,70.14392803329986,71.66309369293906,68.52924547057636,73.89268798288826
205.0,71.26530144302106,66.6436819569906,70.1157512353847,71.65535279038032,68.57495533869447,73.90186344175228
206.0,71.25120408933437,66.68144472971768,70.08399738096354,71.64373390471546,68.61754249228554,73.90768856465185
